"gid","iso_a2","code","name","level_0","level_1","bbox"
237067,"US","37067","Forsyth","US","North Carolina","-80.516682 35.972762 -80.035119 36.261515"
237069,"US","37069","Franklin","US","North Carolina","-78.546414 35.81812 -78.006551 36.266191"
237071,"US","37071","Gaston","US","North Carolina","-81.4556 35.148412 -80.922998 35.419811"
237073,"US","37073","Gates","US","North Carolina","-76.950662 36.296138 -76.453711 36.552149"
237075,"US","37075","Graham","US","North Carolina","-84.038881 35.216893 -83.582386 35.466514"
237077,"US","37077","Granville","US","North Carolina","-78.807623 36.021826 -78.453391 36.542541"
237079,"US","37079","Greene","US","North Carolina","-77.826744 35.347324 -77.474281 35.652295"
237081,"US","37081","Guilford","US","North Carolina","-80.046869 35.899851 -79.53241 36.257184"
237083,"US","37083","Halifax","US","North Carolina","-78.006551 36.003598 -77.230129 36.512071"
237085,"US","37085","Harnett","US","North Carolina","-79.223021 35.192012 -78.529851 35.583682"
237087,"US","37087","Haywood","US","North Carolina","-83.25743 35.291607 -82.745131 35.790959"
237089,"US","37089","Henderson","US","North Carolina","-82.745139 35.144188 -82.261151 35.50022"
237091,"US","37091","Hertford","US","North Carolina","-77.208606 36.23813 -76.689462 36.546329"
237093,"US","37093","Hoke","US","North Carolina","-79.458751 34.833717 -79.034768 35.21381"
237095,"US","37095","Hyde","US","North Carolina","-76.637513 35.065388 -75.769501 35.705215"
237097,"US","37097","Iredell","US","North Carolina","-81.109507 35.488473 -80.693197 36.05881"
237099,"US","37099","Jackson","US","North Carolina","-83.363766 35.001354 -82.919178 35.526049"
237101,"US","37101","Johnston","US","North Carolina","-78.708902 35.254663 -78.064784 35.81812"
237103,"US","37103","Jones","US","North Carolina","-77.731026 34.780323 -77.047249 35.243001"
237105,"US","37105","Lee","US","North Carolina","-79.359912 35.307161 -78.96964 35.628323"
237107,"US","37107","Lenoir","US","North Carolina","-77.834249 35.008138 -77.390794 35.426787"
237109,"US","37109","Lincoln","US","North Carolina","-81.537599 35.400078 -80.939667 35.568137"
237111,"US","37111","McDowell","US","North Carolina","-82.295028 35.518002 -81.824122 35.96005"
237113,"US","37113","Macon","US","North Carolina","-83.738129 34.993301 -83.108397 35.330993"
237115,"US","37115","Madison","US","North Carolina","-82.9629 35.678128 -82.408602 36.065917"
237117,"US","37117","Martin","US","North Carolina","-77.4092 35.658848 -76.760598 36.071361"
237119,"US","37119","Mecklenburg","US","North Carolina","-81.058207 35.001692 -80.550349 35.514785"
237121,"US","37121","Mitchell","US","North Carolina","-82.416738 35.822728 -81.979015 36.159057"
237123,"US","37123","Montgomery","US","North Carolina","-80.182559 35.137069 -79.614276 35.511484"
237125,"US","37125","Moore","US","North Carolina","-79.767957 35.043028 -79.095808 35.518002"
237127,"US","37127","Nash","US","North Carolina","-78.257164 35.727754 -77.697956 36.202633"
237129,"US","37129","New Hanover","US","North Carolina","-78.029922 33.92809 -77.740164 34.389359"
237131,"US","37131","Northampton","US","North Carolina","-77.90008 36.164906 -77.066194 36.54728"
237133,"US","37133","Onslow","US","North Carolina","-77.680127 34.440408 -77.099332 34.98446"
237135,"US","37135","Orange","US","North Carolina","-79.268434 35.860776 -78.950597 36.243445"
237137,"US","37137","Pamlico","US","North Carolina","-76.987579 34.962588 -76.467532 35.330115"
237139,"US","37139","Pasquotank","US","North Carolina","-76.491424 36.12342 -76.062564 36.510677"
237141,"US","37141","Pender","US","North Carolina","-78.272606 34.298984 -77.517891 34.73263"
237143,"US","37143","Perquimans","US","North Carolina","-76.590107 36.076781 -76.192538 36.378092"
237145,"US","37145","Person","US","North Carolina","-79.153997 36.235794 -78.794845 36.54219"
237147,"US","37147","Pitt","US","North Carolina","-77.700692 35.327394 -77.084641 35.833062"
237149,"US","37149","Polk","US","North Carolina","-82.359256 35.185082 -81.962806 35.409518"
237151,"US","37151","Randolph","US","North Carolina","-80.066842 35.505661 -79.541728 35.920693"
237153,"US","37153","Richmond","US","North Carolina","-80.075676 34.805155 -79.458751 35.183855"
237155,"US","37155","Robeson","US","North Carolina","-79.461506 34.299342 -78.805431 34.952715"
237157,"US","37157","Rockingham","US","North Carolina","-80.035119 36.241463 -79.513638 36.542696"
237159,"US","37159","Rowan","US","North Carolina","-80.771582 35.501961 -80.182866 35.8635"
237161,"US","37161","Rutherford","US","North Carolina","-82.280563 35.180611 -81.691825 35.613588"
237163,"US","37163","Sampson","US","North Carolina","-78.672308 34.553595 -78.113377 35.31641"
237165,"US","37165","Scotland","US","North Carolina","-79.692944 34.630379 -79.330825 35.043756"
237167,"US","37167","Stanly","US","North Carolina","-80.506171 35.143081 -80.051225 35.504151"
237169,"US","37169","Stokes","US","North Carolina","-80.451925 36.257184 -80.027339 36.550665"
237171,"US","37171","Surry","US","North Carolina","-80.973643 36.236305 -80.44034 36.562349"
237173,"US","37173","Swain","US","North Carolina","-83.953392 35.279109 -83.155835 35.695883"
237175,"US","37175","Transylvania","US","North Carolina","-83.056934 35.027394 -82.574839 35.422967"
237177,"US","37177","Tyrrell","US","North Carolina","-76.405971 35.597998 -76.013453 35.997615"
237179,"US","37179","Union","US","North Carolina","-80.840278 34.813906 -80.276829 35.208412"
237181,"US","37181","Vance","US","North Carolina","-78.511224 36.163637 -78.277165 36.543822"
237183,"US","37183","Wake","US","North Carolina","-78.995048 35.519458 -78.253711 36.076443"
237185,"US","37185","Warren","US","North Carolina","-78.323991 36.202633 -77.899523 36.544678"
237187,"US","37187","Washington","US","North Carolina","-76.847264 35.697579 -76.353554 35.983451"
237189,"US","37189","Watauga","US","North Carolina","-81.918119 36.111459 -81.455792 36.391309"
237191,"US","37191","Wayne","US","North Carolina","-78.30658 35.146315 -77.799859 35.597806"
237193,"US","37193","Wilkes","US","North Carolina","-81.545488 35.994829 -80.868746 36.440773"
237195,"US","37195","Wilson","US","North Carolina","-78.192117 35.583436 -77.665131 35.867208"
237197,"US","37197","Yadkin","US","North Carolina","-80.881591 36.046545 -80.432117 36.287934"
237199,"US","37199","Yancey","US","North Carolina","-82.505425 35.698677 -82.133484 36.084601"
238001,"US","38001","Adams","US","North Dakota","-102.995549 45.944521 -101.99793 46.283195"
238003,"US","38003","Barnes","US","North Dakota","-98.46753 46.629928 -97.681413 47.241284"
238005,"US","38005","Benson","US","North Dakota","-99.848222 47.846189 -98.525504 48.371216"
238007,"US","38007","Billings","US","North Dakota","-103.667487 46.629651 -103.032366 47.329256"
238009,"US","38009","Bottineau","US","North Dakota","-101.496701 48.544627 -100.145483 48.999542"
238011,"US","38011","Bowman","US","North Dakota","-104.046828 45.944944 -102.995047 46.280699"
238013,"US","38013","Burke","US","North Dakota","-102.939936 48.546276 -102.021217 48.999227"
238015,"US","38015","Burleigh","US","North Dakota","-100.96544 46.633396 -100.075229 47.327696"
238017,"US","38017","Cass","US","North Dakota","-97.706174 46.629312 -96.752654 47.239977"
238019,"US","38019","Cavalier","US","North Dakota","-99.000839 48.543122 -97.927069 49.000434"
238021,"US","38021","Dickey","US","North Dakota","-99.005758 45.935777 -98.0067 46.28304"
238023,"US","38023","Divide","US","North Dakota","-104.049012 48.633219 -102.885562 48.999817"
238025,"US","38025","Dunn","US","North Dakota","-103.099771 46.980563 -102.14425 47.823713"
238027,"US","38027","Eddy","US","North Dakota","-99.29738 47.587191 -98.499981 47.847639"
238029,"US","38029","Emmons","US","North Dakota","-100.662015 45.941373 -99.878351 46.634975"
238031,"US","38031","Foster","US","North Dakota","-99.266349 47.326395 -98.499246 47.587824"
238033,"US","38033","Golden Valley","US","North Dakota","-104.045978 46.540671 -103.608971 47.330172"
238035,"US","38035","Grand Forks","US","North Dakota","-97.903651 47.672004 -96.885033 48.194996"
238037,"US","38037","Grant","US","North Dakota","-102.096744 46.006767 -101.023819 46.717929"
238039,"US","38039","Griggs","US","North Dakota","-98.500312 47.240325 -97.960188 47.672555"
238041,"US","38041","Hettinger","US","North Dakota","-102.927751 46.205259 -101.997786 46.631105"
238043,"US","38043","Kidder","US","North Dakota","-100.114642 46.63162 -99.445891 47.327405"
238045,"US","38045","LaMoure","US","North Dakota","-99.03749 46.28263 -98.03348 46.631226"
238047,"US","38047","Logan","US","North Dakota","-99.91732 46.282443 -99.036543 46.632934"
238049,"US","38049","McHenry","US","North Dakota","-101.059923 47.847336 -100.197558 48.632834"
238051,"US","38051","McIntosh","US","North Dakota","-99.880072 45.939731 -99.003067 46.283465"
238053,"US","38053","McKenzie","US","North Dakota","-104.045165 47.328366 -102.551329 48.146495"
238055,"US","38055","McLean","US","North Dakota","-102.385758 47.156939 -100.584901 47.848703"
238057,"US","38057","Mercer","US","North Dakota","-102.205811 46.981238 -101.257031 47.574605"
238059,"US","38059","Morton","US","North Dakota","-102.097205 46.28439 -100.544136 46.982955"
238061,"US","38061","Mountrail","US","North Dakota","-102.885862 47.751409 -101.871482 48.546618"
238063,"US","38063","Nelson","US","North Dakota","-98.525781 47.672131 -97.88204 48.195184"
238065,"US","38065","Oliver","US","North Dakota","-101.764721 46.981012 -100.878371 47.296581"
238067,"US","38067","Pembina","US","North Dakota","-97.950709 48.542177 -97.09031 49.000542"
238069,"US","38069","Pierce","US","North Dakota","-100.276714 47.847257 -99.492919 48.545211"
238071,"US","38071","Ramsey","US","North Dakota","-99.200319 47.915056 -98.291852 48.544232"
238073,"US","38073","Ransom","US","North Dakota","-98.034929 46.282264 -97.279651 46.630727"
238075,"US","38075","Renville","US","North Dakota","-102.021655 48.458427 -101.059661 48.999387"
238077,"US","38077","Richland","US","North Dakota","-97.2807 45.935196 -96.554411 46.631717"
238079,"US","38079","Rolette","US","North Dakota","-100.183049 48.544789 -99.492915 48.999369"
238081,"US","38081","Sargent","US","North Dakota","-98.008102 45.935072 -97.228276 46.282626"
238083,"US","38083","Sheridan","US","North Dakota","-100.673351 47.327165 -100.032612 47.847779"
238085,"US","38085","Sioux","US","North Dakota","-101.998756 45.943449 -100.506719 46.429294"
238087,"US","38087","Slope","US","North Dakota","-104.04573 46.279781 -102.924375 46.630153"
238089,"US","38089","Stark","US","North Dakota","-103.231656 46.629679 -102.095904 47.010436"
238091,"US","38091","Steele","US","North Dakota","-97.986428 47.238925 -97.451269 47.672363"
238093,"US","38093","Stutsman","US","North Dakota","-99.481394 46.628826 -98.438835 47.327198"
238095,"US","38095","Towner","US","North Dakota","-99.525957 48.370414 -98.970285 48.999922"
238097,"US","38097","Traill","US","North Dakota","-97.474365 47.237729 -96.828764 47.672201"
238099,"US","38099","Walsh","US","North Dakota","-98.31846 48.193605 -97.112226 48.543773"
238101,"US","38101","Ward","US","North Dakota","-102.234055 47.847555 -100.970456 48.807202"
238103,"US","38103","Wells","US","North Dakota","-100.069608 47.326936 -99.26571 47.847651"
238105,"US","38105","Williams","US","North Dakota","-104.047994 47.95595 -102.827964 48.633916"
239001,"US","39001","Adams","US","Ohio","-83.705312 38.596621 -83.267564 39.055202"
239003,"US","39003","Allen","US","Ohio","-84.39738 40.643069 -83.879828 40.920429"
239005,"US","39005","Ashland","US","Ohio","-82.436916 40.555001 -82.12501 41.066007"
239007,"US","39007","Ashtabula","US","Ohio","-81.004763 41.499327 -80.519158 41.976602"
239009,"US","39009","Athens","US","Ohio","-82.298476 39.18056 -81.721808 39.556574"
239011,"US","39011","Auglaize","US","Ohio","-84.456227 40.354534 -83.880039 40.68608"
239013,"US","39013","Belmont","US","Ohio","-81.237316 39.849982 -80.70275 40.172694"
239015,"US","39015","Brown","US","Ohio","-84.052709 38.639702 -83.673018 39.254096"
239017,"US","39017","Butler","US","Ohio","-84.81945 39.292284 -84.331682 39.591024"
239019,"US","39019","Carroll","US","Ohio","-81.321659 40.4247 -80.860822 40.729147"
239021,"US","39021","Champaign","US","Ohio","-84.036069 40.010188 -83.494498 40.273459"
239023,"US","39023","Clark","US","Ohio","-84.053736 39.768778 -83.509933 40.04019"
239025,"US","39025","Clermont","US","Ohio","-84.32004 38.770414 -83.989921 39.27086"
239027,"US","39027","Clinton","US","Ohio","-84.007454 39.222845 -83.576286 39.569402"
239029,"US","39029","Columbiana","US","Ohio","-81.087391 40.58248 -80.518899 40.9302"
239031,"US","39031","Coshocton","US","Ohio","-82.195911 40.150976 -81.61603 40.456382"
239033,"US","39033","Crawford","US","Ohio","-83.112745 40.70255 -82.724184 40.996943"
239035,"US","39035","Cuyahoga","US","Ohio","-81.971262 41.275044 -81.374772 41.630966"
239037,"US","39037","Darke","US","Ohio","-84.81244 39.916481 -84.425902 40.354259"
239039,"US","39039","Defiance","US","Ohio","-84.804063 41.16543 -84.22735 41.427818"
239041,"US","39041","Delaware","US","Ohio","-83.249631 40.125855 -82.744931 40.443989"
239043,"US","39043","Erie","US","Ohio","-82.900916 41.283874 -82.342337 41.470024"
239045,"US","39045","Fairfield","US","Ohio","-82.842953 39.554445 -82.366051 39.941162"
239047,"US","39047","Fayette","US","Ohio","-83.670196 39.377354 -83.252435 39.716883"
239049,"US","39049","Franklin","US","Ohio","-83.260877 39.794996 -82.761827 40.143087"
239051,"US","39051","Fulton","US","Ohio","-84.399551 41.485519 -83.877368 41.720212"
239053,"US","39053","Gallia","US","Ohio","-82.582683 38.582783 -82.095465 39.035079"
239055,"US","39055","Geauga","US","Ohio","-81.391945 41.347319 -81.002757 41.715137"
239057,"US","39057","Greene","US","Ohio","-84.114174 39.550254 -83.64661 39.850458"
239059,"US","39059","Guernsey","US","Ohio","-81.728611 39.839104 -81.225924 40.222468"
239061,"US","39061","Hamilton","US","Ohio","-84.820305 39.021534 -84.256333 39.312056"
239063,"US","39063","Hancock","US","Ohio","-83.881156 40.818134 -83.420319 41.168537"
239065,"US","39065","Hardin","US","Ohio","-83.880408 40.504061 -83.415624 40.819919"
239067,"US","39067","Harrison","US","Ohio","-81.339565 40.159495 -80.865504 40.433486"
239069,"US","39069","Henry","US","Ohio","-84.341926 41.165862 -83.881134 41.487578"
239071,"US","39071","Highland","US","Ohio","-83.872214 39.01889 -83.343479 39.378736"
239073,"US","39073","Hocking","US","Ohio","-82.748591 39.361566 -82.159161 39.661704"
239075,"US","39075","Holmes","US","Ohio","-82.221118 40.443987 -81.648921 40.668411"
239077,"US","39077","Huron","US","Ohio","-82.841475 40.992909 -82.336496 41.290023"
239079,"US","39079","Jackson","US","Ohio","-82.80709 38.844478 -82.424677 39.207967"
239081,"US","39081","Jefferson","US","Ohio","-80.941911 40.155111 -80.594664 40.599404"
239083,"US","39083","Knox","US","Ohio","-82.750747 40.239071 -82.17854 40.573102"
239085,"US","39085","Lake","US","Ohio","-81.488934 41.56967 -81.002258 41.851852"
239087,"US","39087","Lawrence","US","Ohio","-82.815934 38.403423 -82.28727 38.849073"
239089,"US","39089","Licking","US","Ohio","-82.782495 39.91326 -82.182823 40.276996"
239091,"US","39091","Logan","US","Ohio","-84.014763 40.22937 -83.519727 40.538694"
239093,"US","39093","Lorain","US","Ohio","-82.348019 41.063537 -81.87696 41.515172"
239095,"US","39095","Lucas","US","Ohio","-83.883234 41.414135 -83.169318 41.732592"
239097,"US","39097","Madison","US","Ohio","-83.653386 39.695438 -83.206273 40.111486"
239099,"US","39099","Mahoning","US","Ohio","-81.086726 40.899773 -80.518815 41.134475"
239101,"US","39101","Marion","US","Ohio","-83.420284 40.433795 -82.858302 40.705019"
