"gid","iso_a2","code","level_1"
519807,"US","19807","Delaware"
519808,"US","19808","Delaware"
519809,"US","19809","Delaware"
519810,"US","19810","Delaware"
519901,"US","19901","Delaware"
519902,"US","19902","Delaware"
519904,"US","19904","Delaware"
519930,"US","19930","Delaware"
519931,"US","19931","Delaware"
519933,"US","19933","Delaware"
519934,"US","19934","Delaware"
519936,"US","19936","Delaware"
519938,"US","19938","Delaware"
519939,"US","19939","Delaware"
519940,"US","19940","Delaware"
519941,"US","19941","Delaware"
519943,"US","19943","Delaware"
519944,"US","19944","Delaware"
519945,"US","19945","Delaware"
519946,"US","19946","Delaware"
519947,"US","19947","Delaware"
519950,"US","19950","Delaware"
519951,"US","19951","Delaware"
519952,"US","19952","Delaware"
519953,"US","19953","Delaware"
519954,"US","19954","Delaware"
519955,"US","19955","Delaware"
519956,"US","19956","Delaware"
519958,"US","19958","Delaware"
519960,"US","19960","Delaware"
519962,"US","19962","Delaware"
519963,"US","19963","Delaware"
519964,"US","19964","Delaware"
519966,"US","19966","Delaware"
519967,"US","19967","Delaware"
519968,"US","19968","Delaware"
519970,"US","19970","Delaware"
519971,"US","19971","Delaware"
519973,"US","19973","Delaware"
519975,"US","19975","Delaware"
519977,"US","19977","Delaware"
519979,"US","19979","Delaware"
520001,"US","20001","District of Columbia"
520002,"US","20002","District of Columbia"
520003,"US","20003","District of Columbia"
520004,"US","20004","District of Columbia"
520005,"US","20005","District of Columbia"
520006,"US","20006","District of Columbia"
520007,"US","20007","District of Columbia"
520008,"US","20008","District of Columbia"
520009,"US","20009","District of Columbia"
520010,"US","20010","District of Columbia"
520011,"US","20011","District of Columbia"
520012,"US","20012","District of Columbia"
520015,"US","20015","District of Columbia"
520016,"US","20016","District of Columbia"
520017,"US","20017","District of Columbia"
520018,"US","20018","District of Columbia"
520019,"US","20019","District of Columbia"
520020,"US","20020","District of Columbia"
520024,"US","20024","District of Columbia"
520032,"US","20032","District of Columbia"
520036,"US","20036","District of Columbia"
520037,"US","20037","District of Columbia"
520045,"US","20045","District of Columbia"
520052,"US","20052","District of Columbia"
520053,"US","20053","District of Columbia"
520057,"US","20057","District of Columbia"
520064,"US","20064","District of Columbia"
520105,"US","20105","Virginia"
520106,"US","20106","Virginia"
520109,"US","20109","Virginia"
520110,"US","20110","Virginia"
520111,"US","20111","Virginia"
520112,"US","20112","Virginia"
520115,"US","20115","Virginia"
520117,"US","20117","Virginia"
520118,"US","20118","Virginia"
520119,"US","20119","Virginia"
520120,"US","20120","Virginia"
520121,"US","20121","Virginia"
520124,"US","20124","Virginia"
520129,"US","20129","Virginia"
520130,"US","20130","Virginia"
520132,"US","20132","Virginia"
520135,"US","20135","Virginia"
520136,"US","20136","Virginia"
520137,"US","20137","Virginia"
520139,"US","20139","Virginia"
520141,"US","20141","Virginia"
520143,"US","20143","Virginia"
520144,"US","20144","Virginia"
520147,"US","20147","Virginia"
520148,"US","20148","Virginia"
520151,"US","20151","Virginia"
520152,"US","20152","Virginia"
520155,"US","20155","Virginia"
520158,"US","20158","Virginia"
520164,"US","20164","Virginia"
520165,"US","20165","Virginia"
520166,"US","20166","Virginia"
520169,"US","20169","Virginia"
520170,"US","20170","Virginia"
520171,"US","20171","Virginia"
520175,"US","20175","Virginia"
520176,"US","20176","Virginia"
520180,"US","20180","Virginia"
520181,"US","20181","Virginia"
520184,"US","20184","Virginia"
520186,"US","20186","Virginia"
520187,"US","20187","Virginia"
520190,"US","20190","Virginia"
520191,"US","20191","Virginia"
520194,"US","20194","Virginia"
520197,"US","20197","Virginia"
520198,"US","20198","Virginia"
520202,"US","20202","District of Columbia"
520204,"US","20204","District of Columbia"
520228,"US","20228","District of Columbia"
520230,"US","20230","District of Columbia"
520240,"US","20240","District of Columbia"
520245,"US","20245","District of Columbia"
520260,"US","20260","District of Columbia"
520307,"US","20307","District of Columbia"
520317,"US","20317","District of Columbia"
520319,"US","20319","District of Columbia"
520373,"US","20373","District of Columbia"
520390,"US","20390","District of Columbia"
520405,"US","20405","District of Columbia"
520418,"US","20418","District of Columbia"
520427,"US","20427","District of Columbia"
520506,"US","20506","District of Columbia"
520510,"US","20510","District of Columbia"
520520,"US","20520","District of Columbia"
520535,"US","20535","District of Columbia"
520540,"US","20540","District of Columbia"
520551,"US","20551","District of Columbia"
520553,"US","20553","District of Columbia"
520560,"US","20560","District of Columbia"
520565,"US","20565","District of Columbia"
520566,"US","20566","District of Columbia"
520593,"US","20593","District of Columbia"
520601,"US","20601","Maryland"
520602,"US","20602","Maryland"
520603,"US","20603","Maryland"
520606,"US","20606","Maryland"
520607,"US","20607","Maryland"
520608,"US","20608","Maryland"
520609,"US","20609","Maryland"
520611,"US","20611","Maryland"
520612,"US","20612","Maryland"
520613,"US","20613","Maryland"
520615,"US","20615","Maryland"
520616,"US","20616","Maryland"
520617,"US","20617","Maryland"
520618,"US","20618","Maryland"
520619,"US","20619","Maryland"
520620,"US","20620","Maryland"
520621,"US","20621","Maryland"
520622,"US","20622","Maryland"
520623,"US","20623","Maryland"
520624,"US","20624","Maryland"
520625,"US","20625","Maryland"
520626,"US","20626","Maryland"
520628,"US","20628","Maryland"
520629,"US","20629","Maryland"
520630,"US","20630","Maryland"
520632,"US","20632","Maryland"
520634,"US","20634","Maryland"
520636,"US","20636","Maryland"
520637,"US","20637","Maryland"
520639,"US","20639","Maryland"
520640,"US","20640","Maryland"
520645,"US","20645","Maryland"
520646,"US","20646","Maryland"
520650,"US","20650","Maryland"
520653,"US","20653","Maryland"
520657,"US","20657","Maryland"
520658,"US","20658","Maryland"
520659,"US","20659","Maryland"
520660,"US","20660","Maryland"
520662,"US","20662","Maryland"
520664,"US","20664","Maryland"
520667,"US","20667","Maryland"
520670,"US","20670","Maryland"
520674,"US","20674","Maryland"
520675,"US","20675","Maryland"
520676,"US","20676","Maryland"
520677,"US","20677","Maryland"
520678,"US","20678","Maryland"
520680,"US","20680","Maryland"
520684,"US","20684","Maryland"
520685,"US","20685","Maryland"
520686,"US","20686","Maryland"
520687,"US","20687","Maryland"
520688,"US","20688","Maryland"
520689,"US","20689","Maryland"
520690,"US","20690","Maryland"
520692,"US","20692","Maryland"
520693,"US","20693","Maryland"
520695,"US","20695","Maryland"
520701,"US","20701","Maryland"
520705,"US","20705","Maryland"
520706,"US","20706","Maryland"
520707,"US","20707","Maryland"
520708,"US","20708","Maryland"
520710,"US","20710","Maryland"
520711,"US","20711","Maryland"
520712,"US","20712","Maryland"
520714,"US","20714","Maryland"
520715,"US","20715","Maryland"
520716,"US","20716","Maryland"
520720,"US","20720","Maryland"
520721,"US","20721","Maryland"
520722,"US","20722","Maryland"
520723,"US","20723","Maryland"
520724,"US","20724","Maryland"
520732,"US","20732","Maryland"
520733,"US","20733","Maryland"
520735,"US","20735","Maryland"
520736,"US","20736","Maryland"
520737,"US","20737","Maryland"
520740,"US","20740","Maryland"
520742,"US","20742","Maryland"
520743,"US","20743","Maryland"
520744,"US","20744","Maryland"
520745,"US","20745","Maryland"
520746,"US","20746","Maryland"
520747,"US","20747","Maryland"
520748,"US","20748","Maryland"
520751,"US","20751","Maryland"
520754,"US","20754","Maryland"
520755,"US","20755","Maryland"
520758,"US","20758","Maryland"
520759,"US","20759","Maryland"
520762,"US","20762","Maryland"
520763,"US","20763","Maryland"
520764,"US","20764","Maryland"
520765,"US","20765","Maryland"
520769,"US","20769","Maryland"
520770,"US","20770","Maryland"
520772,"US","20772","Maryland"
520774,"US","20774","Maryland"
520776,"US","20776","Maryland"
520777,"US","20777","Maryland"
520778,"US","20778","Maryland"
520779,"US","20779","Maryland"
520781,"US","20781","Maryland"
520782,"US","20782","Maryland"
520783,"US","20783","Maryland"
520784,"US","20784","Maryland"
520785,"US","20785","Maryland"
520794,"US","20794","Maryland"
520812,"US","20812","Maryland"
520814,"US","20814","Maryland"
520815,"US","20815","Maryland"
520816,"US","20816","Maryland"
520817,"US","20817","Maryland"
520818,"US","20818","Maryland"
520832,"US","20832","Maryland"
520833,"US","20833","Maryland"
520837,"US","20837","Maryland"
520838,"US","20838","Maryland"
520839,"US","20839","Maryland"
520841,"US","20841","Maryland"
520842,"US","20842","Maryland"
520850,"US","20850","Maryland"
520851,"US","20851","Maryland"
520852,"US","20852","Maryland"
520853,"US","20853","Maryland"
520854,"US","20854","Maryland"
520855,"US","20855","Maryland"
520860,"US","20860","Maryland"
520861,"US","20861","Maryland"
520862,"US","20862","Maryland"
520866,"US","20866","Maryland"
520868,"US","20868","Maryland"
520871,"US","20871","Maryland"
520872,"US","20872","Maryland"
520874,"US","20874","Maryland"
520876,"US","20876","Maryland"
520877,"US","20877","Maryland"
520878,"US","20878","Maryland"
520879,"US","20879","Maryland"
520880,"US","20880","Maryland"
520882,"US","20882","Maryland"
520886,"US","20886","Maryland"
520895,"US","20895","Maryland"
520896,"US","20896","Maryland"
520899,"US","20899","Maryland"
520901,"US","20901","Maryland"
520902,"US","20902","Maryland"
520903,"US","20903","Maryland"
520904,"US","20904","Maryland"
520905,"US","20905","Maryland"
520906,"US","20906","Maryland"
520910,"US","20910","Maryland"
520912,"US","20912","Maryland"
521001,"US","21001","Maryland"
521005,"US","21005","Maryland"
521009,"US","21009","Maryland"
521010,"US","21010","Maryland"
521012,"US","21012","Maryland"
521013,"US","21013","Maryland"
521014,"US","21014","Maryland"
521015,"US","21015","Maryland"
521017,"US","21017","Maryland"
521028,"US","21028","Maryland"
521029,"US","21029","Maryland"
521030,"US","21030","Maryland"
521031,"US","21031","Maryland"
521032,"US","21032","Maryland"
521034,"US","21034","Maryland"
521035,"US","21035","Maryland"
521036,"US","21036","Maryland"
521037,"US","21037","Maryland"
521040,"US","21040","Maryland"
521042,"US","21042","Maryland"
521043,"US","21043","Maryland"
521044,"US","21044","Maryland"
521045,"US","21045","Maryland"
521046,"US","21046","Maryland"
521047,"US","21047","Maryland"
521048,"US","21048","Maryland"
521050,"US","21050","Maryland"
521051,"US","21051","Maryland"
521052,"US","21052","Maryland"
521053,"US","21053","Maryland"
521054,"US","21054","Maryland"
521056,"US","21056","Maryland"
521057,"US","21057","Maryland"
521060,"US","21060","Maryland"
521061,"US","21061","Maryland"
521071,"US","21071","Maryland"
521074,"US","21074","Maryland"
521075,"US","21075","Maryland"
521076,"US","21076","Maryland"
521077,"US","21077","Maryland"
521078,"US","21078","Maryland"
521082,"US","21082","Maryland"
521084,"US","21084","Maryland"
521085,"US","21085","Maryland"
521087,"US","21087","Maryland"
521090,"US","21090","Maryland"
521093,"US","21093","Maryland"
521102,"US","21102","Maryland"
521104,"US","21104","Maryland"
521105,"US","21105","Maryland"
521108,"US","21108","Maryland"
521111,"US","21111","Maryland"
521113,"US","21113","Maryland"
521114,"US","21114","Maryland"
521117,"US","21117","Maryland"
521120,"US","21120","Maryland"
521122,"US","21122","Maryland"
521128,"US","21128","Maryland"
521130,"US","21130","Maryland"
521131,"US","21131","Maryland"
521132,"US","21132","Maryland"
521133,"US","21133","Maryland"
521136,"US","21136","Maryland"
521140,"US","21140","Maryland"
521144,"US","21144","Maryland"
521146,"US","21146","Maryland"
521152,"US","21152","Maryland"
521153,"US","21153","Maryland"
521154,"US","21154","Maryland"
521155,"US","21155","Maryland"
521156,"US","21156","Maryland"
521157,"US","21157","Maryland"
521158,"US","21158","Maryland"
521160,"US","21160","Maryland"
521161,"US","21161","Maryland"
521162,"US","21162","Maryland"
521163,"US","21163","Maryland"
521201,"US","21201","Maryland"
521202,"US","21202","Maryland"
521204,"US","21204","Maryland"
521205,"US","21205","Maryland"
521206,"US","21206","Maryland"
521207,"US","21207","Maryland"
521208,"US","21208","Maryland"
521209,"US","21209","Maryland"
521210,"US","21210","Maryland"
521211,"US","21211","Maryland"
521212,"US","21212","Maryland"
521213,"US","21213","Maryland"
521214,"US","21214","Maryland"
521215,"US","21215","Maryland"
521216,"US","21216","Maryland"
521217,"US","21217","Maryland"
521218,"US","21218","Maryland"
521219,"US","21219","Maryland"
521220,"US","21220","Maryland"
521221,"US","21221","Maryland"
521222,"US","21222","Maryland"
521223,"US","21223","Maryland"
521224,"US","21224","Maryland"
521225,"US","21225","Maryland"
521226,"US","21226","Maryland"
521227,"US","21227","Maryland"
521228,"US","21228","Maryland"
521229,"US","21229","Maryland"
521230,"US","21230","Maryland"
521231,"US","21231","Maryland"
521234,"US","21234","Maryland"
521236,"US","21236","Maryland"
521237,"US","21237","Maryland"
521239,"US","21239","Maryland"
521240,"US","21240","Maryland"
521244,"US","21244","Maryland"
521250,"US","21250","Maryland"
521251,"US","21251","Maryland"
521252,"US","21252","Maryland"
521286,"US","21286","Maryland"
521401,"US","21401","Maryland"
521402,"US","21402","Maryland"
521403,"US","21403","Maryland"
521405,"US","21405","Maryland"
521409,"US","21409","Maryland"
521502,"US","21502","Maryland"
521520,"US","21520","Maryland"
521521,"US","21521","Maryland"
521522,"US","21522","Maryland"
521523,"US","21523","Maryland"
521524,"US","21524","Maryland"
521529,"US","21529","Maryland"
521530,"US","21530","Maryland"
521531,"US","21531","Maryland"
521532,"US","21532","Maryland"
521536,"US","21536","Maryland"
521538,"US","21538","Maryland"
521539,"US","21539","Maryland"
521540,"US","21540","Maryland"
521541,"US","21541","Maryland"
521542,"US","21542","Maryland"
521543,"US","21543","Maryland"
521545,"US","21545","Maryland"
521550,"US","21550","Maryland"
521555,"US","21555","Maryland"
521557,"US","21557","Maryland"
521561,"US","21561","Maryland"
521562,"US","21562","Maryland"
521601,"US","21601","Maryland"
521607,"US","21607","Maryland"
521610,"US","21610","Maryland"
521612,"US","21612","Maryland"
521613,"US","21613","Maryland"
521617,"US","21617","Maryland"
521619,"US","21619","Maryland"
521620,"US","21620","Maryland"
521622,"US","21622","Maryland"
521623,"US","21623","Maryland"
521624,"US","21624","Maryland"
521625,"US","21625","Maryland"
521626,"US","21626","Maryland"
521627,"US","21627","Maryland"
521628,"US","21628","Maryland"
521629,"US","21629","Maryland"
521631,"US","21631","Maryland"
521632,"US","21632","Maryland"
521634,"US","21634","Maryland"
521635,"US","21635","Maryland"
521636,"US","21636","Maryland"
521638,"US","21638","Maryland"
521639,"US","21639","Maryland"
521640,"US","21640","Maryland"
521641,"US","21641","Maryland"
521643,"US","21643","Maryland"
521644,"US","21644","Maryland"
521645,"US","21645","Maryland"
521647,"US","21647","Maryland"
521648,"US","21648","Maryland"
521649,"US","21649","Maryland"
521650,"US","21650","Maryland"
521651,"US","21651","Maryland"
521652,"US","21652","Maryland"
521653,"US","21653","Maryland"
521654,"US","21654","Maryland"
521655,"US","21655","Maryland"
521657,"US","21657","Maryland"
521658,"US","21658","Maryland"
521659,"US","21659","Maryland"
521660,"US","21660","Maryland"
521661,"US","21661","Maryland"
521662,"US","21662","Maryland"
521663,"US","21663","Maryland"
521664,"US","21664","Maryland"
521665,"US","21665","Maryland"
521666,"US","21666","Maryland"
521667,"US","21667","Maryland"
521668,"US","21668","Maryland"
521669,"US","21669","Maryland"
521671,"US","21671","Maryland"
521672,"US","21672","Maryland"
521673,"US","21673","Maryland"
521675,"US","21675","Maryland"
521676,"US","21676","Maryland"
521677,"US","21677","Maryland"
521678,"US","21678","Maryland"
521679,"US","21679","Maryland"
521701,"US","21701","Maryland"
521702,"US","21702","Maryland"
521703,"US","21703","Maryland"
521704,"US","21704","Maryland"
521705,"US","21705","Maryland"
521710,"US","21710","Maryland"
521711,"US","21711","Maryland"
521713,"US","21713","Maryland"
521714,"US","21714","Maryland"
521716,"US","21716","Maryland"
