"gid","iso_a2","code","name","level_0","level_1","level_2","level_3","bbox"
100000411731,"FR","41173","Ouzouer-le-Marché","FR","Centre-Val de Loire","Loir-et-Cher","Beauce la Romaine","1.487802 47.873231 1.583128 47.93428"
100000077351,"FR","77351","Ozouer-le-Repos","FR","Île-de-France","Seine-et-Marne","Aubepierre-Ozouer-le-Repos","2.887642 48.58302 2.952297 48.629033"
100000274481,"FR","27448","Pacy-sur-Eure","FR","Normandie","Eure","Pacy-sur-Eure","1.361832 49.001991 1.434804 49.04206"
100000079199,"FR","79199","Paizay-le-Tort","FR","Nouvelle-Aquitaine","Deux-Sèvres","Melle","-0.20873 46.142479 -0.140902 46.194867"
100000382921,"FR","38292","Paladru","FR","Auvergne-Rhône-Alpes","Isère","Villages du Lac de Paladru","5.523 45.453043 5.58634 45.505934"
100000024315,"FR","24315","Paleyrac","FR","Nouvelle-Aquitaine","Dordogne","Le Buisson-de-Cadouin","0.896796 44.801154 0.949062 44.845309"
100000010277,"FR","10277","Palis","FR","Grand Est","Aube","Aix-Villemaur-Pâlis","3.651565 48.262265 3.751816 48.308907"
100000121771,"FR","12177","Palmas","FR","Occitanie","Aveyron","Palmas d'Aveyron","2.806574 44.377387 2.876356 44.421908"
100000027449,"FR","27449","Panilleuse","FR","Normandie","Eure","Vexin-sur-Epte","1.46986 49.130642 1.539341 49.169162"
100000049234,"FR","49234","Parçay-les-Pins","FR","Pays de la Loire","Maine-et-Loire","Noyant-Villages","0.08332 47.398438 0.185356 47.460106"
100000243161,"FR","24316","Parcoul","FR","Nouvelle-Aquitaine","Dordogne","Parcoul-Chenaud","0.001572 45.168094 0.065547 45.211363"
100000008337,"FR","08337","Pargny-Resson","FR","Grand Est","Ardennes","Rethel","4.382339 49.491341 4.424666 49.525405"
100000503911,"FR","50391","Parigny","FR","Normandie","Manche","Grandparigny","-1.118832 48.578961 -1.043156 48.610061"
100000075110,"FR","75110","Paris 10e Arrondissement","FR","Île-de-France","Paris","Paris","2.347884 48.867516 2.376905 48.884411"
100000075111,"FR","75111","Paris 11e Arrondissement","FR","Île-de-France","Paris","Paris","2.363872 48.848098 2.399247 48.872048"
100000075112,"FR","75112","Paris 12e Arrondissement","FR","Île-de-France","Paris","Paris","2.364456 48.816848 2.469851 48.853281"
100000075113,"FR","75113","Paris 13e Arrondissement","FR","Île-de-France","Paris","Paris","2.341072 48.815562 2.390072 48.844968"
100000075114,"FR","75114","Paris 14e Arrondissement","FR","Île-de-France","Paris","Paris","2.301316 48.815767 2.344599 48.843621"
100000075115,"FR","75115","Paris 15e Arrondissement","FR","Île-de-France","Paris","Paris","2.262792 48.825126 2.324641 48.858183"
100000075116,"FR","75116","Paris 16e Arrondissement","FR","Île-de-France","Paris","Paris","2.224217 48.833923 2.301737 48.880387"
100000075117,"FR","75117","Paris 17e Arrondissement","FR","Île-de-France","Paris","Paris","2.279949 48.873773 2.330147 48.901044"
100000075118,"FR","75118","Paris 18e Arrondissement","FR","Île-de-France","Paris","Paris","2.325595 48.882023 2.371791 48.901848"
100000075119,"FR","75119","Paris 19e Arrondissement","FR","Île-de-France","Paris","Paris","2.364713 48.872048 2.41082 48.902148"
100000075101,"FR","75101","Paris 1er Arrondissement","FR","Île-de-France","Paris","Paris","2.320933 48.854089 2.350955 48.869921"
100000075120,"FR","75120","Paris 20e Arrondissement","FR","Île-de-France","Paris","Paris","2.376905 48.846623 2.41635 48.878436"
100000075102,"FR","75102","Paris 2e Arrondissement","FR","Île-de-France","Paris","Paris","2.327999 48.863402 2.354253 48.871972"
100000075103,"FR","75103","Paris 3e Arrondissement","FR","Île-de-France","Paris","Paris","2.350164 48.855785 2.368491 48.869324"
100000075104,"FR","75104","Paris 4e Arrondissement","FR","Île-de-France","Paris","Paris","2.344634 48.846186 2.369124 48.861986"
100000075105,"FR","75105","Paris 5e Arrondissement","FR","Île-de-France","Paris","Paris","2.336657 48.836805 2.366088 48.854089"
100000075106,"FR","75106","Paris 6e Arrondissement","FR","Île-de-France","Paris","Paris","2.316713 48.839671 2.344634 48.859336"
100000075107,"FR","75107","Paris 7e Arrondissement","FR","Île-de-France","Paris","Paris","2.289696 48.845943 2.33327 48.863723"
100000075108,"FR","75108","Paris 8e Arrondissement","FR","Île-de-France","Paris","Paris","2.295032 48.863019 2.327165 48.883455"
100000075109,"FR","75109","Paris 9e Arrondissement","FR","Île-de-France","Paris","Paris","2.325888 48.869577 2.349853 48.88459"
100000055402,"FR","55402","Parois","FR","Grand Est","Meuse","Clermont-en-Argonne","5.092274 49.123586 5.153809 49.174902"
100000036151,"FR","36151","Parpeçay","FR","Centre-Val de Loire","Indre","Val-Fouzon","1.621523 47.180045 1.680656 47.243591"
100000231491,"FR","23149","Parsac","FR","Nouvelle-Aquitaine","Creuse","Parsac-Rimondeix","2.080088 46.163291 2.205213 46.230001"
100000012861,"FR","01286","Parves","FR","Auvergne-Rhône-Alpes","Ain","Parves et Nattages","5.724068 45.723988 5.7625 45.758389"
100000613241,"FR","61324","Passais","FR","Normandie","Orne","Passais Villages","-0.789578 48.477771 -0.720179 48.5411"
100000382971,"FR","38297","Passins","FR","Auvergne-Rhône-Alpes","Isère","Arandon-Passins","5.391607 45.670031 5.464092 45.710018"
100000052379,"FR","52379","Pautaines-Augeville","FR","Grand Est","Haute-Marne","Épizon","5.2697 48.321334 5.347369 48.374868"
100000086188,"FR","86188","Payré","FR","Nouvelle-Aquitaine","Vienne","Valence-en-Poitou","0.137728 46.323858 0.239497 46.377087"
100000314121,"FR","31412","Péguilhan","FR","Occitanie","Haute-Garonne","Péguilhan","0.656088 43.298699 0.749923 43.345745"
100000049238,"FR","49238","Pellouailles-les-Vignes","FR","Pays de la Loire","Maine-et-Loire","Verrières-en-Anjou","-0.466097 47.515222 -0.433675 47.549595"
100000076496,"FR","76496","Penly","FR","Normandie","Seine-Maritime","Petit-Caux","1.212876 49.961435 1.250393 49.989393"
100000052381,"FR","52381","Percey-le-Pautel","FR","Grand Est","Haute-Marne","Longeau-Percey","5.314055 47.743271 5.346824 47.768396"
100000503931,"FR","50393","Percy","FR","Normandie","Manche","Percy-en-Normandie","-1.270565 48.879016 -1.14925 48.955722"
100000014493,"FR","14493","Percy-en-Auge","FR","Normandie","Calvados","Mézidon Vallée d'Auge","-0.096566 49.047911 -0.026465 49.076494"
100000017272,"FR","17272","Péré","FR","Nouvelle-Aquitaine","Charente-Maritime","Saint-Pierre-La-Noue","-0.838467 46.076971 -0.790954 46.106572"
100000002597,"FR","02597","Perles","FR","Hauts-de-France","Aisne","Les Septvallons","3.633698 49.315954 3.669392 49.339438"
100000022167,"FR","22167","Perret","FR","Bretagne","Côtes d'Armor","Bon Repos sur Blavet","-3.178402 48.158475 -3.11481 48.212967"
100000089293,"FR","89293","Perreuse","FR","Bourgogne-Franche-Comté","Yonne","Treigny-Perreuse-Sainte-Colombe","3.206329 47.526962 3.250835 47.555783"
100000089294,"FR","89294","Perreux","FR","Bourgogne-Franche-Comté","Yonne","Charny Orée de Puisaye","3.112492 47.828791 3.219926 47.8852"
100000027452,"FR","27452","Perriers-la-Campagne","FR","Normandie","Eure","Nassandres sur Risle","0.737334 49.134304 0.784245 49.160114"
100000015150,"FR","15150","Pers","FR","Auvergne-Rhône-Alpes","Cantal","Le Rouget-Pers","2.193568 44.862992 2.276556 44.930615"
100000806211,"FR","80621","Pertain","FR","Hauts-de-France","Somme","Hypercourt","2.850353 49.783753 2.895391 49.823501"
100000073199,"FR","73199","Petit-Cœur","FR","Auvergne-Rhône-Alpes","Savoie","La Léchère","6.479368 45.517571 6.517851 45.546805"
100000243251,"FR","24325","Peyrillac-et-Millac","FR","Nouvelle-Aquitaine","Dordogne","Pechs-de-l'Espérance","1.387428 44.871215 1.422118 44.909273"
100000673721,"FR","67372","Pfaffenhoffen","FR","Grand Est","Bas-Rhin","Val-de-Moder","7.57871 48.830775 7.619871 48.852259"
100000067374,"FR","67374","Pfettisheim","FR","Grand Est","Bas-Rhin","Truchtersheim","7.631466 48.648352 7.672767 48.671861"
100000052387,"FR","52387","Piépape","FR","Grand Est","Haute-Marne","Villegusien-le-Lac","5.305245 47.701864 5.368454 47.731829"
100000052389,"FR","52389","Pierrefontaines","FR","Grand Est","Haute-Marne","Perrogney-les-Fontaines","5.191637 47.78108 5.227506 47.801778"
100000014503,"FR","14503","Pierres","FR","Normandie","Calvados","Valdallière","-0.758834 48.8381 -0.709842 48.88646"
100000023153,"FR","23153","Pigerolles","FR","Nouvelle-Aquitaine","Creuse","Gentioux-Pigerolles","2.042738 45.736367 2.117239 45.79308"
100000038306,"FR","38306","Pinsot","FR","Auvergne-Rhône-Alpes","Isère","Le Haut-Bréda","6.070612 45.298785 6.187807 45.383598"
100000352201,"FR","35220","Piré-sur-Seiche","FR","Bretagne","Ille-et-Vilaine","Piré-Chancé","-1.476305 47.973101 -1.377504 48.056158"
100000014505,"FR","14505","Placy","FR","Normandie","Calvados","Cesny-les-Sources","-0.449816 48.967065 -0.404267 48.992196"
100000050404,"FR","50404","Placy-Montaigu","FR","Normandie","Manche","Saint-Amand-Villages","-0.916003 49.009778 -0.861024 49.047733"
100000016262,"FR","16262","Plaizac","FR","Nouvelle-Aquitaine","Charente","Rouillac","-0.132956 45.73834 -0.102907 45.768967"
100000022173,"FR","22173","Planguenoual","FR","Bretagne","Côtes d'Armor","Lamballe-Armor","-2.628475 48.500899 -2.50805 48.575919"
100000221831,"FR","22183","Plémet","FR","Bretagne","Côtes d'Armor","Plémet","-2.639307 48.150746 -2.534136 48.226556"
100000022191,"FR","22191","Plessala","FR","Bretagne","Côtes d'Armor","Le Mené","-2.651724 48.214149 -2.569439 48.325014"
100000022192,"FR","22192","Plessix-Balisson","FR","Bretagne","Côtes d'Armor","Beaussais-sur-Mer","-2.144536 48.53656 -2.140048 48.540135"
100000222031,"FR","22203","Plœuc-sur-Lié","FR","Bretagne","Côtes d'Armor","Plœuc-L'Hermitage","-2.820163 48.306204 -2.711312 48.386544"
100000222061,"FR","22206","Plouagat","FR","Bretagne","Côtes d'Armor","Châtelaudren-Plouagat","-3.025437 48.487872 -2.949062 48.574245"
100000222091,"FR","22209","Ploubalay","FR","Bretagne","Côtes d'Armor","Beaussais-sur-Mer","-2.175486 48.527432 -2.074517 48.597982"
100000222191,"FR","22219","Plouguenast","FR","Bretagne","Côtes d'Armor","Plouguenast-Langast","-2.764233 48.244997 -2.6649 48.316014"
100000291991,"FR","29199","Plouigneau","FR","Bretagne","Finistère","Plouigneau","-3.812718 48.524625 -3.636738 48.619011"
100000029203,"FR","29203","Plounéour-Trez","FR","Bretagne","Finistère","Plounéour-Brignogan-plages","-4.355023 48.625466 -4.298361 48.66802"
100000021486,"FR","21486","Pluvault","FR","Bourgogne-Franche-Comté","Côte-d'Or","Longeault-Pluvault","5.227405 47.190113 5.265364 47.21907"
100000022247,"FR","22247","Pommerit-Jaudy","FR","Bretagne","Côtes d'Armor","La Roche-Jaudy","-3.277589 48.691298 -3.208956 48.757786"
100000072240,"FR","72240","Poncé-sur-le-Loir","FR","Pays de la Loire","Sarthe","Loir en Vallée","0.636013 47.754908 0.674888 47.79125"
100000073203,"FR","73203","Pontamafrey-Montpascal","FR","Auvergne-Rhône-Alpes","Savoie","La Tour-en-Maurienne","6.299566 45.298464 6.398588 45.351844"
100000691571,"FR","69157","Pontcharra-sur-Turdine","FR","Auvergne-Rhône-Alpes","Rhône","Vindry-sur-Turdine","4.469968 45.863671 4.517873 45.887243"
100000024333,"FR","24333","Ponteyraud","FR","Nouvelle-Aquitaine","Dordogne","La Jemaye-Ponteyraud","0.223726 45.176179 0.253838 45.200944"
100000504091,"FR","50409","Pont-Hébert","FR","Normandie","Manche","Pont-Hébert","-1.182622 49.138306 -1.114198 49.188621"
100000039438,"FR","39438","Ponthoux","FR","Bourgogne-Franche-Comté","Jura","Lavans-lès-Saint-Claude","5.804723 46.383769 5.825278 46.405626"
100000049245,"FR","49245","Pontigné","FR","Pays de la Loire","Maine-et-Loire","Baugé-en-Anjou","-0.091134 47.52109 -0.014546 47.579754"
100000504101,"FR","50410","Pontorson","FR","Normandie","Manche","Pontorson","-1.534633 48.526652 -1.433105 48.630417"
100000069158,"FR","69158","Pont-Trambouze","FR","Auvergne-Rhône-Alpes","Rhône","Cours","4.297406 46.054936 4.325449 46.082475"
100000504121,"FR","50412","Portbail","FR","Normandie","Manche","Port-Bail-sur-Mer","-1.744909 49.327057 -1.637516 49.382969"
100000274711,"FR","27471","Porte-Joie","FR","Normandie","Eure","Porte-de-Seine","1.236104 49.2402 1.264464 49.264814"
100000492481,"FR","49248","Pouancé","FR","Pays de la Loire","Maine-et-Loire","Ombrée d'Anjou","-1.249922 47.728211 -1.12986 47.809993"
100000065365,"FR","65365","Pouchergues","FR","Occitanie","Hautes-Pyrénées","Adervielle-Pouchergues","0.384168 42.821221 0.410108 42.828907"
100000691591,"FR","69159","Pouilly-le-Monial","FR","Auvergne-Rhône-Alpes","Rhône","Porte des Pierres Dorées","4.628879 45.94466 4.660857 45.966055"
100000022253,"FR","22253","Pouldouran","FR","Bretagne","Côtes d'Armor","La Roche-Jaudy","-3.211387 48.757308 -3.194046 48.768795"
100000292271,"FR","29227","Poullaouen","FR","Bretagne","Finistère","Poullaouen","-3.695127 48.292369 -3.551667 48.390251"
100000014517,"FR","14517","Poussy-la-Campagne","FR","Normandie","Calvados","Valambray","-0.254681 49.068483 -0.206535 49.090453"
100000086199,"FR","86199","Pouzioux","FR","Nouvelle-Aquitaine","Vienne","Chauvigny","0.667514 46.483879 0.733812 46.525332"
100000011298,"FR","11298","Pradelles-en-Val","FR","Occitanie","Aude","Val-de-Dagne","2.483586 43.117246 2.553483 43.164939"
100000792171,"FR","79217","Prailles","FR","Nouvelle-Aquitaine","Deux-Sèvres","Prailles-La Couarde","-0.233545 46.295717 -0.167344 46.343949"
100000052402,"FR","52402","Prangey","FR","Grand Est","Haute-Marne","Villegusien-le-Lac","5.253665 47.726174 5.306807 47.75897"
100000039440,"FR","39440","Pratz","FR","Bourgogne-Franche-Comté","Jura","Lavans-lès-Saint-Claude","5.729973 46.355975 5.773291 46.41052"
100000052404,"FR","52404","Pratz","FR","Grand Est","Haute-Marne","Colombey les Deux Églises","4.890255 48.213384 4.940033 48.25465"
100000524051,"FR","52405","Prauthoy","FR","Grand Est","Haute-Marne","Le Montsaugeonnais","5.262619 47.665907 5.318477 47.710237"
100000077375,"FR","77375","Préaux","FR","Île-de-France","Seine-et-Marne","Lorrez-le-Bocage-Préaux","2.856148 48.210231 2.894648 48.23181"
100000061337,"FR","61337","Préaux-du-Perche","FR","Normandie","Orne","Perche en Nocé","0.655757 48.282819 0.739336 48.360077"
100000014518,"FR","14518","Préaux-Saint-Sébastien","FR","Normandie","Calvados","Livarot-Pays-d'Auge","0.292632 48.98068 0.322606 49.006359"
100000050414,"FR","50414","Précorbin","FR","Normandie","Manche","Saint-Jean-d'Elle","-0.993163 49.066591 -0.935009 49.098693"
100000531851,"FR","53185","Pré-en-Pail","FR","Pays de la Loire","Mayenne","Pré-en-Pail-Saint-Samson","-0.260678 48.401903 -0.137895 48.480996"
100000021507,"FR","21507","Premières","FR","Bourgogne-Franche-Comté","Côte-d'Or","Collonges-et-Premières","5.278859 47.227711 5.307549 47.251231"
100000041183,"FR","41183","Prénouvellon","FR","Centre-Val de Loire","Loir-et-Cher","Beauce la Romaine","1.490278 47.925664 1.56681 47.992085"
100000039442,"FR","39442","Prénovel","FR","Bourgogne-Franche-Comté","Jura","Nanchez","5.821229 46.502005 5.865484 46.54434"
100000061338,"FR","61338","Prépotin","FR","Normandie","Orne","Tourouvre au Perche","0.55449 48.60545 0.622842 48.640487"
100000014521,"FR","14521","Presles","FR","Normandie","Calvados","Valdallière","-0.801825 48.860241 -0.747108 48.902068"
100000001312,"FR","01312","Pressiat","FR","Auvergne-Rhône-Alpes","Ain","Val-Revermont","5.350411 46.308104 5.40477 46.332853"
100000050415,"FR","50415","Prétot-Sainte-Suzanne","FR","Normandie","Manche","Montsenelle","-1.487132 49.29572 -1.404926 49.337311"
100000052408,"FR","52408","Prez-sur-Marne","FR","Grand Est","Haute-Marne","Bayard-sur-Marne","5.024864 48.547149 5.062091 48.572482"
100000079219,"FR","79219","Priaires","FR","Nouvelle-Aquitaine","Deux-Sèvres","Val-du-Mignon","-0.633622 46.136681 -0.579042 46.164577"
100000008345,"FR","08345","Primat","FR","Grand Est","Ardennes","Olizy-Primat","4.743651 49.351706 4.780553 49.382536"
100000074217,"FR","74217","Pringy","FR","Auvergne-Rhône-Alpes","Haute-Savoie","Annecy","6.07486 45.932508 6.139598 45.976715"
100000048120,"FR","48120","Prinsuéjols","FR","Occitanie","Lozère","Prinsuéjols-Malbouzon","3.121717 44.629395 3.221725 44.708136"
100000028307,"FR","28307","Prouais","FR","Centre-Val de Loire","Eure-et-Loir","Boutigny-Prouais","1.507996 48.703076 1.574579 48.738186"
100000014523,"FR","14523","Proussy","FR","Normandie","Calvados","Condé-en-Normandie","-0.591417 48.860474 -0.514929 48.896549"
100000027479,"FR","27479","Provemont","FR","Normandie","Eure","Chauvincourt-Provemont","1.609433 49.279463 1.658279 49.298795"
100000883611,"FR","88361","Provenchères-sur-Fave","FR","Grand Est","Vosges","Provenchères-et-Colroy","7.053776 48.298114 7.100868 48.332704"
100000052409,"FR","52409","Provenchères-sur-Marne","FR","Grand Est","Haute-Marne","Froncles","5.088846 48.293768 5.136253 48.321317"
100000052410,"FR","52410","Provenchères-sur-Meuse","FR","Grand Est","Haute-Marne","Val-de-Meuse","5.509264 47.977759 5.553841 48.034487"
100000049251,"FR","49251","Pruillé","FR","Pays de la Loire","Maine-et-Loire","Longuenée-en-Anjou","-0.692068 47.561866 -0.627537 47.608293"
100000089317,"FR","89317","Prunoy","FR","Bourgogne-Franche-Comté","Yonne","Charny Orée de Puisaye","3.108251 47.872458 3.189641 47.933545"
100000524111,"FR","52411","Puellemontier","FR","Grand Est","Haute-Marne","Rives Dervoises","4.650102 48.468226 4.738686 48.51091"
100000079222,"FR","79222","Pugny","FR","Nouvelle-Aquitaine","Deux-Sèvres","Moncoutant-sur-Sèvre","-0.542426 46.70493 -0.504269 46.738852"
100000073209,"FR","73209","Pussy","FR","Auvergne-Rhône-Alpes","Savoie","La Léchère","6.392453 45.531144 6.467333 45.576183"
100000613391,"FR","61339","Putanges-Pont-Écrepin","FR","Normandie","Orne","Putanges-le-Lac","-0.28357 48.745655 -0.220731 48.784783"
100000014525,"FR","14525","Putot-en-Bessin","FR","Normandie","Calvados","Thue et Mue","-0.563376 49.201368 -0.525356 49.22559"
100000024343,"FR","24343","Puymangou","FR","Nouvelle-Aquitaine","Dordogne","Saint Aulaye-Puymangou","0.052032 45.162684 0.106291 45.204686"
100000024344,"FR","24344","Puyrenier","FR","Nouvelle-Aquitaine","Dordogne","Mareuil en Périgord","0.443957 45.465042 0.496565 45.495636"
100000056183,"FR","56183","Quelneuc","FR","Bretagne","Morbihan","Carentoir","-2.096869 47.8115 -2.035343 47.868735"
100000050416,"FR","50416","Querqueville","FR","Normandie","Manche","Cherbourg-en-Cotentin","-1.737704 49.641252 -1.676694 49.674583"
100000049254,"FR","49254","Querré","FR","Pays de la Loire","Maine-et-Loire","Les Hauts-d'Anjou","-0.637323 47.649451 -0.589084 47.700596"
100000027484,"FR","27484","Quessigny","FR","Normandie","Eure","La Baronnie","1.25692 48.917749 1.296579 48.943206"
